ObjectId	CatalogType	OfficialSource	TargetFile	Status
PsionicLift	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	skipped_existing
PsiStrikeWalk	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	skipped_existing
SOADarkPylon	CAbilBuild	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAMapWideChrono	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAOrbitalStrikeKarax	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAPurifierBeam	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAPylonPower	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOARepairBeam	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAShadowGuardCalldown	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAStrafeAttackActivate	CAbilBehavior	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOASummonFenix	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOASummonFenixArbiter	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOASummonFenixDragoon	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOASuperChrono	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOASuperChronoMapwide	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAThermalLanceActivate	CAbilBehavior	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
SOAThermalLanceExecute	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
VoidCoopSummonHyperion	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
VoidSentryBlackHole	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	added_or_newer_duplicate
WildMutation	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\AbilData.xml	skipped_existing
AlarakStructureOvercharge	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
Banshee_BlackOps	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
BansheeAirstrikePlaceholder	CActorMissile	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
CoopCasterAlarak	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
CoopCasterRaynor	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
DarkPylon	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	skipped_existing
K5Kerrigan	CActorMissile	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	skipped_existing
KerriganCoop_BurrowSound	CActorSound	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
KerriganCoop_UnburrowSound	CActorSound	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
PlacementModel	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	skipped_existing
QueueAnim	CActorEventMacro	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SoACasterArtanis	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SoACasterFenix	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SoACasterKarax	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SoACasterVorazun	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SOAMapWideChrono	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SOAMothershipv4	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SOAPurifierBeam	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
SOARepairBeam	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
VoidSentryBlackHole	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ActorData.xml	added_or_newer_duplicate
AlarakStructureOvercharge	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
AllUnitBehaviorController	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	skipped_existing
CommanderPrestigeRaynorAir	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
CommanderPrestigeVorazunTimeStopCount	CBehaviorAttribute	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
HeroCCImmunity	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
HeroicFortitude	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KaraxMasterySoAEnergyRegen	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KerriganAssimilation	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KerriganAssimilationLifesteal	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KerriganMaelstrom	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KerriganVoidCoopCrushingGripWaveStun	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
KerriganVoidCoopEconDrop	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
ShadowGuardTimedLife	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
SOAMapWideChrono	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
SOARepairBeam	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
SOASuperShield	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
SOAThermalLanceActivate	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
VoidSentryBlackHole	CBehaviorBuff	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\BehaviorData.xml	added_or_newer_duplicate
AlarakACSummonDeathfleet	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
AlarakDeathFleetLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
AlarakStructureOvercharge	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
BansheeAirstrike	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
BansheeAirstrikeLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
Charge	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	skipped_existing
CommanderPrestigeAlarakDeathFleetLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
CommanderPrestigeArtanisGuardianShellLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
CommanderPrestigeKaraxChronoFieldLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
CommanderPrestigeKaraxChronoWaveLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	added_or_newer_duplicate
K5CooldownsLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	D:\MyWork\新建文件夹\mom.report.client\src\MyMod\crys_the_swarm_reborn.SC2Mod\原始mod\Mods\XM\XMFinal.SC2Mod\Base.SC2Data\GameData\ButtonData.xml	skipped_existing
