ObjectId	CatalogType	OfficialSource	TargetFile
BurrowImpalerAbathurUp	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
BurrowRavagerAbathurUp	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
BurrowToxicNestDown	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
Charge	CAbilAugment	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
CommanderPrestigeVorazunTimeStop	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
Contaminate	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
CorrosiveAcid	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
CreateSymbiotes	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
CreepTumorBuild	CAbilBuild	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DamagedEvolutionPit	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
evolutionchamberresearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolutionPitScalingCostResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveBrutalisk	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutalisk	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskDefiler	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskQueen	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRavager	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRoach	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRoachVile	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskSwarmHost	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathan	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanDevourer	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanGuardianMP	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanMutalisk	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanViper	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
heal	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
HydraliskDenResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
HydraliskFrenzy	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
ImpalerDenResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
K5Leviathan	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
KerriganVoidCoopCrushingGripWave	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
KerriganVoidCoopEconDrop	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
LurkerDenResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MapObjectInteract	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MedivacTransportBlackOps	CAbilTransport	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MindBolt	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MorphRoachToCorpser	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MorphRoachToImpaler	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MorphRoachToRavager	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MorphToOverseer	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
move	CAbilMove	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MutaliskMorphToDevourer	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MutaliskMorphToGuardian	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
MutatorRemoveWorkerSleep	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
NovaBoombotBurrow	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
PickupMinerals100	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
PrimalSlash	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
PsionicLift	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
PsiStrikeWalk	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
que5	CAbilQueue	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
que5notPassive	CAbilQueue	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
QueenBurstHeal	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
Queue1Passive	CAbilQueue	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
RavagerAbathurCorrosiveBile	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
RavagerCorrosiveBile	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
RoachWarrenResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SILarvaTrain	CAbilTrain	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SpawnChangeling	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SpawningPoolResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SpawnLarva	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SpawnToxicNest	CAbilBuild	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SpireResearch	CAbilResearch	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
Suicide	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SymbioteCarapace	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SymbioteJump	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SymbioteMoveSuggest	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SymbioteSpikeBurst	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
SymbioteStab	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
ToxicNestExplode	CAbilEffectInstant	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
Transfusion	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
UpgradeToGreaterSpireBroodlord	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
UpgradeToGreaterSpireViper	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
UpgradeToHive	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
UpgradeToLair	CAbilMorph	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
YagdraFirebreath	CAbilEffectTarget	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
ZagaraVoidCoopCreepMaster	CAbilBuild	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
ZergBuild	CAbilBuild	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/abildata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\AbilData.xml
AbathurBiomassCritter	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurBiomassCustomUnitFrameMacro	CActorEventMacro	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCocoonReviveCocoonAddition	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCollectBiomassCursorSplat	CActorSplat	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCollectBiomassImpact	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCollectBiomassImpactHeal	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCollectBiomassTarget	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurCoopSelfOnlyFloatingTextActorDefault	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurDeepTunnelImprovedMacro	CActorEventMacro	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLavaWorm	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocust	CActorUnit	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggAAttack	CActorAction	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggAAttackMissile	CActorMissile	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggAttackLaunchModel	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggBAttack	CActorAction	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggBAttackMissile	CActorMissile	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggCAttack	CActorAction	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurLocustEggCAttackMissile	CActorMissile	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurMendBuffModel	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurMendCursorSplat	CActorSplat	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurMendImpactModel	CActorModel	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
AbathurMendSound	CActorSound	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/actordata.xml	合作指挥官版起义狂潮\Mods\XM\XMAbathur.SC2Mod\Base.SC2Data\GameData\ActorData.xml
