ObjectId	CatalogType	OfficialSource	TargetFile
DarkShrineResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaAirAttackUpgrade	CAbilBehavior	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaArmorUpgrade	CAbilBehavior	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaConcoonEatSearch	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaConsume	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaCoopReviveEat	CAbilTransport	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaDeepTunnel	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaDetector	CAbilBehavior	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaGiveEssence	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaHatcheryBuild	CAbilBuild	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaHatcheryTrainEgg	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaIntimidatingRoar	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaLeapStomp	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaLearn	CAbilLearn	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaMendingAura	CAbilBehavior	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaPrimalMutation	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaRevive	CAbilRevive	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DehakaSwipe	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DeploySpiderMines	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DiamondbackWreckage	CAbilMorph	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DrakkenLaserDrillBFG	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DrakkenLaserDrillConcentratedBeamIssueOrder	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DrakkenLaserDrillNuke	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DrakkenLaserDrillPulseCannonIssueOrder	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
DuskWingBansheeCloakingField	CAbilBehavior	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EMPBlackOps	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EnergizerReclamation	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EngineeringBayResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
evolutionchamberresearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolutionPitScalingCostResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveBrutalisk	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutalisk	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskDefiler	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskQueen	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRavager	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRoach	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskRoachVile	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToBrutaliskSwarmHost	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathan	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanDevourer	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanGuardianMP	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
EvolveToLeviathanMutalisk	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FactoryAddOns	CAbilBuild	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FactoryTechLabResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FactoryTrain	CAbilTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FactoryTrainNova	CAbilWarpTrain	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixAltarOfPsiStormsResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixArbiterStasisField	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixClolarionCarrierHangar	CAbilArmMagazine	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixKaldalisZealotCharge	CAbilAugment	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixMojoMissiles	CAbilAugment	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixPurificationNova	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixSentryGuardianZone	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixTalisAdeptBounceShot	CAbilAugment	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixTalisAdeptPhaseShift	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixTalisAdeptPhaseShiftCancel	CAbilEffectInstant	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixThunderousChargeCoop	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FenixWarbringerColossusPowerShot	CAbilEffectTarget	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
FleetBeaconResearch	CAbilResearch	imported from starcoop	c:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMKarax.SC2Mod\Base.SC2Data\GameData\AbilData.xml
